SNP1,SNP2,SNP3,SNP4,SNP5,SNP6,SNP7,SNP8,SNP9,SNP10,SNP11,SNP12,SNP13,SNP14,SNP15,SNP16,SNP17,SNP18,SNP19,SNP20,SNP21,SNP22,SNP23,SNP24,SNP25,SNP26,SNP27,SNP28,SNP29,SNP30,SNP31,SNP32,SNP33,SNP34,SNP35,SNP36,SNP37,SNP38,SNP39,SNP40,SNP41,SNP42,SNP43,SNP44,SNP45,SNP46,SNP47,SNP48,SNP49,SNP50,SNP51,SNP52,SNP53,SNP54,SNP55,SNP56,SNP57,SNP58,SNP59,SNP60,SNP61,SNP62,SNP63,SNP64,SNP65,SNP66,SNP67,SNP68,SNP69,SNP70,SNP71,SNP72,SNP73,SNP74,SNP75,SNP76,SNP77,SNP78,SNP79,SNP80,SNP81,SNP82,SNP83,SNP84,SNP85,SNP86,SNP87,SNP88,SNP89,SNP90,SNP91,SNP92,SNP93,SNP94,SNP95,SNP96,SNP97,SNP98,SNP99,SNP100,Phenotype
2,2.0,2,2,2,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1,2,2.0,1.0,2.0,2.0,1.0,2,2.0,,2,2.0,2.0,1,2.0,2.0,1.0,1.0,2.0,2,2.0,2.0,1,1.0,1,2.0,1.0,2.0,2.0,2,1.0,1.0,2.0,2,2.0,2,0.0,2,2,2.0,1.0,2,1,2.0,2.0,1.0,2,2.0,2.0,2,2.0,2.0,2.0,1.0,2,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2,2,2.0,1.0,1.0,2,1.0,1,2.0,2,2,2.0,2.0,2.0,2.0,0.0,2,2.0,2.0,2.0,2.0,1.0,1.0,2,-0.0899033885528626
2,,2,2,1,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0,2,2.0,1.0,2.0,2.0,0.0,2,2.0,2.0,2,2.0,0.0,1,2.0,2.0,2.0,2.0,1.0,2,2.0,2.0,2,1.0,0,2.0,1.0,,1.0,2,1.0,1.0,0.0,1,2.0,2,2.0,0,2,2.0,2.0,2,2,1.0,1.0,1.0,2,2.0,2.0,0,2.0,2.0,2.0,0.0,2,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,1,2,2.0,2.0,2.0,0,2.0,1,,2,1,2.0,2.0,2.0,1.0,2.0,2,,2.0,0.0,2.0,1.0,1.0,2,-0.326592781936777
2,2.0,1,2,2,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2,2,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,0,1.0,1.0,1.0,1.0,2.0,2,,2.0,1,,2,2.0,1.0,2.0,2.0,2,0.0,1.0,0.0,2,,2,1.0,2,1,1.0,1.0,1,2,1.0,2.0,2.0,2,2.0,2.0,2,2.0,0.0,2.0,2.0,2,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,2.0,2,1.0,2,2.0,2,2,2.0,1.0,2.0,2.0,2.0,2,2.0,2.0,1.0,1.0,2.0,2.0,1,-0.374770271684452
2,2.0,2,2,2,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2,1,2.0,1.0,2.0,2.0,1.0,2,2.0,1.0,2,2.0,2.0,0,1.0,2.0,2.0,1.0,1.0,2,1.0,2.0,2,1.0,2,2.0,2.0,1.0,1.0,2,1.0,1.0,2.0,2,,2,0.0,2,2,1.0,1.0,2,1,2.0,1.0,2.0,2,2.0,2.0,2,2.0,1.0,1.0,0.0,2,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2,2,2.0,1.0,2.0,2,2.0,2,2.0,2,1,2.0,1.0,2.0,2.0,2.0,2,1.0,1.0,2.0,2.0,2.0,2.0,2,0.330487825577461
2,0.0,1,2,2,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2,1,1.0,0.0,1.0,2.0,1.0,2,2.0,2.0,2,2.0,1.0,0,1.0,1.0,2.0,2.0,2.0,2,2.0,2.0,2,1.0,2,2.0,0.0,1.0,1.0,2,1.0,2.0,0.0,2,2.0,2,2.0,2,1,1.0,1.0,2,0,2.0,2.0,2.0,2,2.0,2.0,2,1.0,1.0,2.0,2.0,2,2.0,1.0,2.0,1.0,2.0,,0.0,2.0,1,2,2.0,2.0,2.0,2,2.0,2,1.0,2,2,2.0,1.0,2.0,2.0,2.0,2,1.0,1.0,1.0,1.0,1.0,2.0,1,2.13047363627414
2,2.0,2,2,1,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2,2,0.0,1.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,1,1.0,2.0,1.0,2.0,2.0,2,1.0,2.0,1,2.0,2,2.0,1.0,2.0,1.0,2,2.0,1.0,1.0,2,2.0,2,2.0,1,2,1.0,1.0,2,1,2.0,2.0,2.0,1,2.0,2.0,1,1.0,2.0,1.0,0.0,2,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1,2,1.0,0.0,2.0,2,1.0,2,1.0,2,2,1.0,0.0,2.0,2.0,1.0,2,2.0,1.0,1.0,1.0,,0.0,2,1.05933287258131
2,0.0,1,2,2,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,2,2,1.0,0.0,1.0,2.0,1.0,2,2.0,2.0,2,2.0,2.0,0,1.0,2.0,1.0,2.0,2.0,2,2.0,2.0,1,0.0,2,2.0,1.0,0.0,2.0,2,0.0,2.0,0.0,2,2.0,1,2.0,2,2,2.0,1.0,2,1,2.0,2.0,2.0,2,2.0,2.0,2,1.0,1.0,,2.0,2,2.0,2.0,2.0,1.0,2.0,,1.0,2.0,0,2,2.0,2.0,2.0,2,1.0,1,2.0,2,2,2.0,2.0,2.0,2.0,2.0,2,1.0,1.0,1.0,0.0,1.0,2.0,2,0.698379714600204
2,1.0,2,2,2,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,2.0,2.0,1.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,0,0.0,2.0,2.0,2.0,1.0,2,1.0,,0,1.0,2,2.0,1.0,1.0,,1,1.0,,0.0,2,2.0,2,,2,1,2.0,1.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,,,2,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2,2,2.0,1.0,0.0,1,2.0,2,2.0,2,2,2.0,1.0,2.0,2.0,0.0,2,2.0,0.0,1.0,2.0,1.0,2.0,2,-0.124900389969723
2,2.0,2,2,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2,1,1.0,2.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,1.0,2,1.0,2.0,2.0,2.0,2.0,2,2.0,2.0,0,1.0,2,2.0,0.0,2.0,1.0,1,2.0,2.0,2.0,2,1.0,2,1.0,1,2,2.0,1.0,2,1,1.0,2.0,2.0,2,2.0,2.0,1,2.0,2.0,1.0,2.0,2,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,2,2,0.0,0.0,2.0,0,2.0,2,1.0,2,2,2.0,1.0,2.0,2.0,2.0,2,1.0,1.0,2.0,1.0,1.0,1.0,2,-0.222642015301208
2,2.0,2,2,2,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1,2,2.0,1.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,2.0,0,1.0,2.0,1.0,2.0,2.0,2,2.0,2.0,1,2.0,2,2.0,1.0,2.0,2.0,2,2.0,2.0,1.0,2,2.0,1,,1,2,2.0,1.0,2,1,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,2.0,2,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2,2,2.0,1.0,0.0,1,1.0,2,2.0,2,1,2.0,2.0,2.0,2.0,1.0,2,2.0,2.0,2.0,0.0,2.0,1.0,1,-2.70763847437751
2,1.0,2,2,2,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2,1,1.0,2.0,1.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,0,0.0,2.0,2.0,2.0,1.0,2,2.0,1.0,2,1.0,2,2.0,1.0,2.0,0.0,1,1.0,,1.0,2,2.0,2,2.0,2,1,2.0,2.0,2,1,2.0,2.0,2.0,2,2.0,2.0,2,2.0,0.0,2.0,1.0,2,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,1,2,1.0,1.0,2.0,2,2.0,2,2.0,2,2,2.0,2.0,2.0,2.0,2.0,2,2.0,1.0,1.0,0.0,1.0,2.0,2,1.50383666915953
2,2.0,1,2,2,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1,1,1.0,1.0,2.0,2.0,0.0,2,2.0,2.0,2,,1.0,1,2.0,2.0,2.0,2.0,2.0,2,2.0,1.0,2,2.0,2,2.0,1.0,1.0,2.0,2,0.0,2.0,,2,2.0,2,2.0,2,2,1.0,1.0,2,1,2.0,2.0,2.0,2,2.0,2.0,2,1.0,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,1.0,2.0,1.0,1,2.0,2,2.0,2,1,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2.0,1.0,1.0,1.0,0,1.201831423577
2,1.0,1,2,2,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2,1,1.0,1.0,1.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,0.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,1.0,2,2.0,2.0,2.0,0.0,2,0.0,0.0,1.0,2,1.0,2,2.0,1,2,2.0,2.0,2,2,1.0,2.0,2.0,2,2.0,2.0,2,1.0,1.0,2.0,2.0,2,2.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1,2,1.0,1.0,2.0,2,2.0,2,2.0,2,2,2.0,2.0,2.0,2.0,1.0,2,2.0,1.0,1.0,,2.0,2.0,2,0.519950934462182
2,1.0,1,2,2,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2,2,1.0,1.0,1.0,2.0,1.0,2,2.0,2.0,2,2.0,2.0,1,1.0,2.0,2.0,2.0,2.0,1,2.0,2.0,2,1.0,2,2.0,1.0,1.0,,2,0.0,1.0,0.0,2,,2,1.0,1,2,1.0,2.0,2,2,2.0,1.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,1.0,2,0.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2,2,2.0,1.0,1.0,1,2.0,1,2.0,2,2,2.0,2.0,2.0,2.0,1.0,2,2.0,,2.0,2.0,1.0,1.0,2,-0.31067153515263
2,1.0,2,1,2,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1,2,2.0,1.0,2.0,2.0,1.0,2,1.0,2.0,2,2.0,2.0,1,2.0,2.0,2.0,2.0,1.0,2,2.0,2.0,2,1.0,1,2.0,1.0,,2.0,1,1.0,0.0,2.0,2,,2,1.0,2,2,1.0,1.0,1,2,2.0,1.0,2.0,2,2.0,2.0,2,2.0,1.0,0.0,2.0,2,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2,1,1.0,0.0,2.0,2,2.0,2,2.0,2,1,1.0,2.0,2.0,2.0,2.0,2,2.0,1.0,1.0,1.0,1.0,0.0,2,0.0777278619793634
2,2.0,2,2,2,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1,2,2.0,0.0,2.0,2.0,0.0,2,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,2.0,1.0,1,2.0,2.0,1,0.0,2,2.0,1.0,1.0,2.0,2,1.0,2.0,1.0,2,2.0,2,1.0,2,1,2.0,1.0,1,1,2.0,1.0,2.0,2,2.0,2.0,1,2.0,2.0,2.0,1.0,2,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1,2,2.0,1.0,1.0,0,2.0,1,2.0,2,2,1.0,2.0,2.0,2.0,2.0,2,1.0,0.0,2.0,2.0,2.0,1.0,1,0.117294723730332
2,2.0,2,2,2,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2,1,2.0,2.0,2.0,2.0,2.0,2,2.0,,1,2.0,0.0,1,0.0,2.0,2.0,2.0,2.0,2,2.0,1.0,1,1.0,1,2.0,1.0,2.0,1.0,2,1.0,2.0,1.0,2,2.0,2,2.0,1,2,2.0,1.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2,1.0,1.0,1.0,1.0,2,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2,2,1.0,2.0,0.0,2,2.0,2,2.0,2,1,2.0,2.0,2.0,1.0,1.0,2,1.0,2.0,1.0,1.0,1.0,2.0,1,0.640602123223717
2,1.0,2,2,2,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2,1,2.0,1.0,2.0,,0.0,2,2.0,2.0,2,2.0,,0,2.0,2.0,2.0,1.0,1.0,2,2.0,2.0,1,1.0,1,2.0,1.0,2.0,1.0,2,1.0,1.0,2.0,2,2.0,2,1.0,2,1,2.0,1.0,1,2,2.0,2.0,2.0,2,2.0,2.0,2,1.0,1.0,1.0,2.0,2,,2.0,2.0,2.0,2.0,,1.0,2.0,2,2,1.0,2.0,1.0,2,,2,2.0,2,2,1.0,2.0,2.0,,,2,2.0,2.0,1.0,1.0,1.0,1.0,1,0.419660088898954
2,1.0,2,2,2,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1,2,2.0,0.0,1.0,2.0,1.0,2,2.0,2.0,2,2.0,0.0,1,1.0,2.0,2.0,2.0,2.0,2,2.0,2.0,1,2.0,2,2.0,0.0,2.0,2.0,2,1.0,1.0,1.0,2,2.0,1,2.0,2,2,1.0,0.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,2.0,2,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2,2,1.0,2.0,1.0,2,2.0,2,2.0,2,2,2.0,2.0,2.0,2.0,,2,1.0,1.0,2.0,0.0,2.0,2.0,2,0.0291227408220303
2,2.0,1,2,2,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2,1,2.0,2.0,2.0,2.0,0.0,2,2.0,2.0,2,2.0,1.0,1,0.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,1,2.0,1.0,2.0,1.0,1,1.0,1.0,1.0,2,2.0,2,,1,2,2.0,1.0,1,1,1.0,2.0,2.0,2,2.0,2.0,1,2.0,1.0,2.0,1.0,2,1.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,2,2,0.0,1.0,1.0,2,2.0,2,1.0,2,1,1.0,2.0,2.0,2.0,2.0,2,1.0,1.0,2.0,0.0,2.0,2.0,2,-0.240088854165802
2,2.0,1,2,2,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2,2,1.0,2.0,2.0,2.0,0.0,2,2.0,2.0,2,2.0,2.0,0,0.0,2.0,2.0,2.0,2.0,2,1.0,2.0,1,2.0,2,2.0,0.0,1.0,1.0,1,0.0,2.0,0.0,2,2.0,1,1.0,1,2,2.0,1.0,1,1,2.0,2.0,2.0,2,2.0,2.0,1,2.0,2.0,2.0,2.0,2,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1,1,2.0,1.0,1.0,2,2.0,1,1.0,2,1,2.0,0.0,2.0,2.0,2.0,2,1.0,1.0,1.0,0.0,2.0,2.0,1,-0.375017262677232
2,2.0,2,2,2,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,0,2,1.0,2.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,1.0,2,1.0,2.0,2.0,2.0,2.0,2,2.0,2.0,0,2.0,2,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,2,2.0,1,2.0,1,2,0.0,1.0,2,2,2.0,2.0,2.0,2,2.0,2.0,1,1.0,2.0,2.0,0.0,2,2.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1,2,2.0,2.0,2.0,0,2.0,1,2.0,2,1,2.0,2.0,2.0,2.0,1.0,2,2.0,2.0,2.0,,2.0,0.0,2,0.726438194082806
2,2.0,2,2,2,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2,2,2.0,2.0,2.0,2.0,0.0,2,2.0,2.0,2,2.0,0.0,1,1.0,2.0,1.0,2.0,2.0,2,2.0,2.0,2,0.0,2,2.0,1.0,1.0,1.0,2,0.0,1.0,1.0,2,2.0,2,2.0,2,2,1.0,1.0,1,2,2.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,2.0,0.0,2,2.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2,2,1.0,2.0,1.0,2,1.0,2,1.0,2,1,2.0,1.0,2.0,2.0,2.0,2,0.0,1.0,2.0,2.0,2.0,2.0,1,-0.514403388997837
2,1.0,0,2,2,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0,1,2.0,1.0,1.0,2.0,1.0,2,1.0,2.0,2,2.0,1.0,1,0.0,2.0,2.0,2.0,2.0,2,2.0,2.0,0,1.0,2,2.0,2.0,2.0,1.0,2,1.0,1.0,2.0,2,2.0,1,,1,2,2.0,,2,2,,2.0,2.0,2,2.0,2.0,2,2.0,0.0,1.0,2.0,2,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2,2,1.0,2.0,0.0,2,2.0,2,2.0,2,2,2.0,2.0,2.0,2.0,1.0,2,2.0,1.0,2.0,1.0,2.0,1.0,1,0.0315504103187461
2,2.0,0,2,2,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,1.0,1.0,2.0,2.0,1.0,2,2.0,2.0,0,2.0,2.0,2,0.0,2.0,2.0,2.0,1.0,2,1.0,2.0,1,1.0,2,2.0,1.0,2.0,1.0,2,1.0,2.0,1.0,2,2.0,2,1.0,1,2,2.0,0.0,1,0,1.0,2.0,2.0,2,2.0,2.0,2,1.0,1.0,1.0,2.0,2,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1,2,2.0,2.0,1.0,2,2.0,2,2.0,2,1,2.0,2.0,2.0,2.0,2.0,2,1.0,2.0,1.0,1.0,2.0,1.0,2,1.1675666553076
2,2.0,1,2,1,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1,1,1.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,0,1.0,1.0,1.0,2.0,2.0,2,1.0,2.0,1,1.0,2,2.0,,1.0,,2,1.0,1.0,1.0,2,2.0,2,,2,2,2.0,2.0,2,2,1.0,1.0,2.0,2,2.0,2.0,1,0.0,1.0,,1.0,2,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0,2,2.0,2.0,1.0,1,1.0,1,2.0,2,2,2.0,1.0,2.0,2.0,2.0,2,2.0,1.0,2.0,2.0,2.0,1.0,1,0.751949686305092
2,2.0,2,2,1,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,2,1,2.0,2.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,1.0,2,1.0,2.0,1.0,2.0,2.0,2,2.0,2.0,1,1.0,1,2.0,2.0,1.0,2.0,2,0.0,1.0,1.0,2,2.0,2,,0,2,1.0,1.0,1,2,,2.0,2.0,2,2.0,2.0,2,1.0,2.0,2.0,1.0,2,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1,2,1.0,1.0,2.0,2,1.0,2,2.0,2,2,1.0,0.0,2.0,2.0,0.0,2,1.0,0.0,1.0,2.0,1.0,0.0,2,-1.0383035613206
2,1.0,2,2,2,2.0,2.0,1.0,1.0,1.0,,2.0,2.0,1,1,1.0,1.0,2.0,2.0,1.0,2,2.0,2.0,1,2.0,1.0,2,2.0,2.0,2.0,1.0,2.0,1,1.0,2.0,1,0.0,2,2.0,1.0,2.0,2.0,2,1.0,0.0,1.0,2,2.0,2,1.0,2,2,2.0,1.0,1,1,2.0,2.0,0.0,2,2.0,2.0,1,2.0,1.0,2.0,1.0,2,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1,1,0.0,2.0,1.0,0,2.0,1,2.0,2,2,2.0,1.0,2.0,2.0,1.0,2,2.0,1.0,1.0,2.0,1.0,1.0,1,0.459754899549594
2,2.0,1,2,2,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2,2,2.0,1.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,,0,0.0,2.0,2.0,2.0,2.0,2,2.0,2.0,1,2.0,2,2.0,1.0,1.0,2.0,2,0.0,1.0,0.0,2,2.0,1,1.0,1,2,1.0,1.0,2,1,2.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,2.0,1.0,2,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2,2,2.0,2.0,1.0,2,2.0,2,2.0,2,1,2.0,2.0,2.0,1.0,2.0,2,2.0,2.0,1.0,,1.0,1.0,2,-0.349107358424379
2,2.0,0,2,2,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0,2,1.0,1.0,2.0,2.0,2.0,2,2.0,2.0,1,2.0,1.0,1,1.0,2.0,2.0,2.0,2.0,2,0.0,2.0,2,2.0,2,2.0,0.0,2.0,0.0,2,1.0,1.0,2.0,2,2.0,2,2.0,1,1,2.0,1.0,1,1,0.0,2.0,2.0,2,2.0,2.0,1,1.0,2.0,1.0,2.0,2,2.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,2,1,2.0,0.0,1.0,2,2.0,2,2.0,2,1,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2.0,1.0,2.0,1.0,1,-0.873516873238193
2,2.0,2,2,2,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2,2,1.0,2.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,2.0,1,1.0,2.0,2.0,2.0,2.0,2,1.0,2.0,1,1.0,2,2.0,1.0,2.0,1.0,2,1.0,1.0,1.0,2,2.0,2,2.0,0,2,2.0,1.0,2,2,2.0,2.0,2.0,1,2.0,2.0,2,1.0,1.0,2.0,1.0,2,1.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,2,2,1.0,0.0,2.0,2,2.0,2,1.0,2,2,0.0,0.0,2.0,2.0,2.0,2,1.0,0.0,1.0,1.0,2.0,2.0,2,0.884228107770859
2,1.0,1,2,2,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2,1,2.0,1.0,2.0,0.0,0.0,2,2.0,2.0,1,2.0,2.0,0,2.0,1.0,2.0,2.0,2.0,2,2.0,2.0,1,1.0,1,2.0,1.0,2.0,,2,1.0,1.0,0.0,2,2.0,2,0.0,2,2,2.0,1.0,1,2,2.0,2.0,2.0,2,2.0,2.0,1,1.0,1.0,1.0,2.0,2,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2,2,2.0,2.0,1.0,1,2.0,2,2.0,2,2,1.0,2.0,2.0,2.0,1.0,2,2.0,2.0,1.0,1.0,1.0,2.0,2,-0.727585319527937
2,2.0,0,2,2,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1,1,0.0,1.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,0.0,2.0,2.0,2.0,2.0,2,1.0,2.0,1,0.0,2,2.0,0.0,2.0,1.0,2,1.0,1.0,2.0,2,2.0,2,2.0,0,2,2.0,2.0,2,1,1.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,2.0,2.0,2,2.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1,2,2.0,2.0,1.0,2,2.0,2,2.0,2,2,2.0,2.0,2.0,1.0,1.0,2,2.0,2.0,2.0,1.0,2.0,1.0,2,-0.280252696409236
2,2.0,2,2,2,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2,2,2.0,2.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,2.0,1,1.0,2.0,2.0,2.0,2.0,2,2.0,2.0,1,0.0,2,2.0,1.0,1.0,2.0,1,2.0,,2.0,2,2.0,2,0.0,0,2,2.0,2.0,1,2,2.0,2.0,1.0,2,2.0,2.0,2,1.0,1.0,2.0,2.0,2,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1,2,2.0,1.0,2.0,2,2.0,2,2.0,2,2,2.0,2.0,2.0,2.0,2.0,2,1.0,1.0,2.0,2.0,0.0,0.0,1,0.8454309312005
2,2.0,2,2,1,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1,2,1.0,1.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,1.0,2,1.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,1.0,2,2.0,0.0,1.0,1.0,1,0.0,1.0,2.0,2,2.0,2,2.0,0,2,1.0,1.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,1.0,2,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1,2,0.0,1.0,2.0,2,2.0,2,2.0,2,2,1.0,0.0,2.0,2.0,1.0,2,1.0,2.0,1.0,2.0,1.0,0.0,2,-1.85973149521218
2,1.0,1,2,2,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,2,1,1.0,2.0,1.0,2.0,2.0,2,1.0,2.0,2,2.0,1.0,1,2.0,2.0,1.0,2.0,2.0,2,2.0,1.0,2,2.0,2,2.0,2.0,2.0,0.0,1,0.0,2.0,2.0,2,2.0,2,1.0,1,2,2.0,2.0,2,2,1.0,2.0,2.0,2,2.0,2.0,1,2.0,0.0,2.0,1.0,2,1.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,2,2,0.0,1.0,1.0,2,1.0,1,2.0,2,2,2.0,2.0,2.0,2.0,1.0,2,1.0,2.0,2.0,1.0,1.0,0.0,2,-1.43255688305036
2,2.0,2,2,2,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1,2,0.0,2.0,2.0,2.0,0.0,2,2.0,2.0,1,2.0,1.0,2,1.0,2.0,2.0,1.0,2.0,1,2.0,2.0,2,0.0,2,2.0,0.0,2.0,2.0,2,0.0,1.0,2.0,2,,2,1.0,2,2,2.0,1.0,1,2,2.0,2.0,1.0,2,2.0,2.0,1,2.0,1.0,2.0,1.0,2,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1,1,0.0,2.0,1.0,0,2.0,1,2.0,2,2,2.0,2.0,2.0,2.0,1.0,2,2.0,2.0,2.0,2.0,1.0,1.0,1,0.977805808792714
2,2.0,2,2,2,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0,1,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,0.0,1,1.0,2.0,1.0,2.0,1.0,2,2.0,2.0,2,1.0,2,2.0,1.0,1.0,1.0,1,0.0,1.0,1.0,2,2.0,2,2.0,2,1,1.0,1.0,1,1,1.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,2.0,0.0,2,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1,2,1.0,2.0,2.0,2,1.0,1,2.0,2,1,2.0,0.0,2.0,2.0,2.0,2,0.0,1.0,2.0,1.0,1.0,2.0,2,0.195359747544112
2,2.0,1,2,1,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0,2,2.0,2.0,2.0,2.0,2.0,2,2.0,1.0,2,2.0,1.0,2,0.0,2.0,2.0,2.0,2.0,2,2.0,2.0,1,2.0,2,2.0,1.0,1.0,1.0,2,0.0,1.0,2.0,2,2.0,1,1.0,2,2,1.0,1.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,2.0,1.0,2,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1,2,2.0,2.0,1.0,1,2.0,1,2.0,2,2,2.0,1.0,2.0,2.0,1.0,2,2.0,1.0,2.0,,1.0,0.0,2,1.05086537292794
